Date,Month,Year,Vessel ,Hold_Capacity_tons,Hold_Capacity_kg,Location,No_Fishers,Gear,LAT,LON,Dist_coast,Chita_kg,Total_kg,Percent_Chita,Percent_Chita _actual
1/16/2001,1,2001,BOTE,1.5,1360.8,ILO ,3,CORTINA/AGALLERA,-17.3840,-71.2030,0.01,60,174,35,0.344827586
1/16/2001,1,2001,LANCHA,10.0,9071.9,SAN JOSE,5,CORTINA/AGALLERA,-6.4600,-79.5810,1.11,14,588,3,0.023809524
1/16/2001,1,2001,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,10,PINTA ,-6.5000,-79.5600,0.37,14,72,20,0.194444444
1/16/2001,1,2001,BOTE,2.5,2268.0,ILO ,3,CORTINA/AGALLERA,-17.3840,-71.2030,0.96,60,165,37,0.363636364
1/16/2001,1,2001,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,33,PINTA ,-6.5000,-79.5600,0.4,18,317,6,0.056782334
1/16/2001,1,2001,PERSONA,0.0,0.0,HUACHO,2,PINTA ,-11.0710,-77.3645,0.32,3,8,38,0.375
1/16/2001,1,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,0.07,4,10,40,0.4
1/16/2001,1,2001,BOTE,1.5,1360.8,CALLAO,2,CORTINA/AGALLERA,-12.0315,-77.0845,2.55,8,68,12,0.117647059
1/16/2001,1,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,10,13,77,0.769230769
1/16/2001,1,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,12,16,75,0.75
1/16/2001,1,2001,BOTE,4.0,3628.7,HUACHO,5,CORTINA/AGALLERA,-11.0710,-77.3645,0.03,15,180,9,0.083333333
1/16/2001,1,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,10,15,67,0.666666667
1/16/2001,1,2001,BOTE,2.0,1814.4,HUACHO,2,CORTINA/TRASMALLO ,-11.0710,-77.3645,0.31,12,30,40,0.4
1/16/2001,1,2001,CHALANA ,0.6,544.3,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,12,12,100,1
1/16/2001,1,2001,BOTE,2.3,2086.5,CALLAO,2,CORTINA/AGALLERA,-12.0315,-77.0845,2.84,175,175,100,1
1/16/2001,1,2001,BOTE,2.2,1995.8,CALLAO,2,CORTINA/AGALLERA,-12.0315,-77.0845,2.84,250,250,100,1
1/17/2001,1,2001,LANCHA,30.0,27215.6,PIMENTEL,12,CERCO ,-6.5000,-79.5600,0.53,10,2560,1,0.00390625
1/17/2001,1,2001,BOTE,2.5,2268.0,ILO ,3,CORTINA/AGALLERA,-17.3840,-71.2030,0.05,70,280,25,0.25
1/17/2001,1,2001,BOTE,2.0,1814.4,SAN ANDRES,3,CORTINA/AGALLERA,-13.4348,-76.1310,9.56,10,80,13,0.125
1/17/2001,1,2001,PERSONA,0.0,0.0,CHIMBOTE,17,CHINCHORRO,-9.0425,-78.3512,0,10,100,10,0.1
1/17/2001,1,2001,CHALANA ,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,0.64,108,158,69,0.683544304
1/17/2001,1,2001,BOTE,1.5,1360.8,CALLAO,2,CORTINA/AGALLERA,-12.0315,-77.0845,2.67,3,35,9,0.085714286
1/17/2001,1,2001,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,14,PINTA ,-6.5000,-79.5600,0.74,12,83,15,0.144578313
1/17/2001,1,2001,CHALANA ,4.0,3628.7,SAN JOSE,5,CORTINA/AGALLERA,-6.4600,-79.5810,1.27,20,140,15,0.142857143
1/17/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,2,10,20,0.2
1/17/2001,1,2001,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,24,PINTA ,-6.5000,-79.5600,0.4,21,138,16,0.152173913
1/17/2001,1,2001,BOTE,1.0,907.2,CALLAO,2,CORTINA/AGALLERA,-12.0315,-77.0845,2.55,18,54,34,0.333333333
1/17/2001,1,2001,CHALANA ,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,1.11,14,148,10,0.094594595
1/17/2001,1,2001,BOTE,2.0,1814.4,SAN ANDRES,3,CORTINA/AGALLERA,-13.4348,-76.1310,0.04,10,91,11,0.10989011
1/17/2001,1,2001,BOTE,5.0,4535.9,SAN JOSE,5,CORTINA/AGALLERA,-6.4600,-79.5810,0.02,12,575,3,0.020869565
1/17/2001,1,2001,BOTE,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,0.95,108,207,53,0.52173913
1/17/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,6,21,29,0.285714286
1/17/2001,1,2001,PERSONA,3.0,2721.6,SAN JOSE,16,CHINCHORRO,-6.4600,-79.5810,0.69,40,780,6,0.051282051
1/17/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,4,15,27,0.266666667
1/17/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,2,11,19,0.181818182
1/17/2001,1,2001,BOTE,2.0,1814.4,HUACHO,3,CORTINA/AGALLERA,-11.0710,-77.3645,0.32,20,268,8,0.074626866
1/17/2001,1,2001,NO DEFINIDO ,0.5,453.6,HUACHO,2,CORTINA/TRASMALLO ,-11.0710,-77.3645,0,15,25,60,0.6
1/17/2001,1,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,12,12,100,1
1/17/2001,1,2001,CHALANA ,1.5,1360.8,CALLAO,2,PINTA ,-12.0315,-77.0845,2.55,10,16,63,0.625
1/17/2001,1,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,10,10,100,1
1/17/2001,1,2001,CHALANA ,0.6,544.3,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,10,10,100,1
1/18/2001,1,2001,PERSONA,0.0,0.0,CHIMBOTE,17,CHINCHORRO,-9.0425,-78.3512,0,20,125,16,0.16
1/18/2001,1,2001,CHALANA ,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,0.95,74,254,30,0.291338583
1/18/2001,1,2001,PERSONA,0.0,0.0,CHIMBOTE,18,CHINCHORRO,-9.0425,-78.3512,1.63,120,630,20,0.19047619
1/18/2001,1,2001,LANCHA,8.0,7257.5,SAN ANDRES,3,CORTINA/AGALLERA,-13.4348,-76.1310,0.2,5,250,2,0.02
1/18/2001,1,2001,BOTE,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,0.95,108,186,59,0.580645161
1/18/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,18,27,67,0.666666667
1/18/2001,1,2001,BOTE,1.5,1360.8,ILO ,3,CORTINA/AGALLERA,-17.3840,-71.2030,0.63,27,86,32,0.313953488
1/18/2001,1,2001,BOTE,2.5,2268.0,ILO ,3,CORTINA/AGALLERA,-17.3840,-71.2030,0.05,80,120,67,0.666666667
1/18/2001,1,2001,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,8,PINTA ,-6.5000,-79.5600,0.37,5,65,8,0.076923077
1/18/2001,1,2001,CHALANA ,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,1.11,23,185,13,0.124324324
1/18/2001,1,2001,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,13,PINTA ,-6.5000,-79.5600,0.74,18,113,16,0.159292035
1/18/2001,1,2001,BOTE,2.0,1814.4,SAN ANDRES,3,CORTINA/AGALLERA,-13.4348,-76.1310,0.12,5,50,10,0.1
1/18/2001,1,2001,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,48,PINTA ,-6.5000,-79.5600,1.11,16,525,4,0.03047619
1/18/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,3,13,24,0.230769231
1/18/2001,1,2001,BOTE,2.0,1814.4,SAN ANDRES,3,CORTINA/AGALLERA,-13.4348,-76.1310,0.49,5,95,6,0.052631579
1/18/2001,1,2001,BOTE,2.0,1814.4,SAN ANDRES,3,CORTINA/AGALLERA,-13.4348,-76.1310,0.49,10,100,10,0.1
1/18/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,6,21,29,0.285714286
1/18/2001,1,2001,CHALANA ,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,1.41,378,837,46,0.451612903
1/18/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,4,12,34,0.333333333
1/18/2001,1,2001,BOTE,3.0,2721.6,SAN ANDRES,3,PINTA ,-13.4348,-76.1310,3.35,10,25,40,0.4
1/18/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,6,16,38,0.375
1/18/2001,1,2001,BOTE,2.0,1814.4,SAN ANDRES,3,PINTA ,-13.4348,-76.1310,9.56,10,27,38,0.37037037
1/18/2001,1,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,11,11,100,1
1/18/2001,1,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,15,15,100,1
1/18/2001,1,2001,CHALANA ,0.6,544.3,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,10,16,63,0.625
1/18/2001,1,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,12,16,75,0.75
1/18/2001,1,2001,CHALANA ,0.5,453.6,HUACHO,2,CORTINA/TRASMALLO ,-11.0710,-77.3645,0,12,12,100,1
1/19/2001,1,2001,CHALANA ,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,0.95,6,227,3,0.026431718
1/19/2001,1,2001,CHALANA ,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,0.95,50,164,31,0.304878049
1/19/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,8,32,25,0.25
1/19/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,6,19,32,0.315789474
1/19/2001,1,2001,NO DEFINIDO ,1.5,1360.8,HUACHO,2,CORTINA/AGALLERA,-11.0710,-77.3645,0.65,2,47,5,0.042553191
1/19/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,17,46,37,0.369565217
1/19/2001,1,2001,CHALANA ,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,1.41,108,327,34,0.330275229
1/19/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,4,13,31,0.307692308
1/19/2001,1,2001,BOTE,3.0,2721.6,PARACHIQUE,5,OTROS ,-5.4520,-80.5138,0.16,9,440,3,0.020454545
1/19/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,7,20,35,0.35
1/19/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,7,14,50,0.5
1/19/2001,1,2001,BOTE,1.5,1360.8,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,13,21,62,0.619047619
1/19/2001,1,2001,BOTE,2.0,1814.4,HUACHO,2,CORTINA/TRASMALLO ,-11.0710,-77.3645,0.31,2,22,10,0.090909091
1/19/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,1,3,34,0.333333333
1/19/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,4,13,31,0.307692308
1/19/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,6,6,100,1
1/19/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,18,27,67,0.666666667
1/19/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,13,22,60,0.590909091
1/19/2001,1,2001,NO DEFINIDO ,1.0,907.2,CALLAO,2,PINTA ,-12.0315,-77.0845,5.04,20,26,77,0.769230769
1/19/2001,1,2001,CHALANA ,0.6,544.3,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,14,14,100,1
1/20/2001,1,2001,BOTE,1.5,1360.8,ILO ,3,CORTINA/AGALLERA,-17.3840,-71.2030,0.96,50,70,72,0.714285714
1/20/2001,1,2001,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,15,PINTA ,-6.5000,-79.5600,0.74,12,157,8,0.076433121
1/20/2001,1,2001,BOTE,2.0,1814.4,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.88,51,251,21,0.203187251
1/20/2001,1,2001,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,14,PINTA ,-6.5000,-79.5600,1.11,12,300,4,0.04
1/20/2001,1,2001,BOTE,2.0,1814.4,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,1.1,14,420,4,0.033333333
1/20/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,1,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,2,8,25,0.25
1/20/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,1,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,1,11,10,0.090909091
1/20/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,1,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,3,12,25,0.25
1/20/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,1,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,2,10,20,0.2
1/20/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,5,11,46,0.454545455
1/20/2001,1,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1,3,13,24,0.230769231
1/20/2001,1,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,10,10,100,1
1/21/2001,1,2001,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,16,PINTA ,-6.5000,-79.5600,1.11,8,155,6,0.051612903
1/22/2001,1,2001,PERSONA,0.0,0.0,CHIMBOTE,17,CHINCHORRO,-9.0425,-78.3512,0,10,160,7,0.0625
1/22/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,1,7,15,0.142857143
1/22/2001,1,2001,PERSONA,0.0,0.0,CHIMBOTE,12,CHINCHORRO,-9.0425,-78.3512,0,20,135,15,0.148148148
1/22/2001,1,2001,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,26,PINTA ,-6.5000,-79.5600,1.11,48,414,12,0.115942029
1/22/2001,1,2001,BOTE,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,0.95,50,70,72,0.714285714
1/22/2001,1,2001,LANCHA,8.0,7257.5,PIMENTEL,4,CORTINA/AGALLERA,-6.5000,-79.5600,1.09,80,641,13,0.124804992
1/22/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,2,9,23,0.222222222
1/22/2001,1,2001,LANCHA,10.0,9071.9,SAN JOSE,5,CORTINA/AGALLERA,-6.4600,-79.5810,1.11,4,210,2,0.019047619
1/22/2001,1,2001,BOTE,2.0,1814.4,SALAVERRY,3,CORTINA/TRASMALLO ,-8.1300,-78.5855,2.17,52,123,43,0.422764228
1/22/2001,1,2001,PERSONA,0.0,0.0,HUACHO,4,CORTINA/AGALLERA,-11.0710,-77.3645,0.01,16,16,100,1
1/22/2001,1,2001,BOTE,2.0,1814.4,SAN ANDRES,4,PINTA ,-13.4348,-76.1310,9.56,6,66,10,0.090909091
1/22/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,6,12,50,0.5
1/22/2001,1,2001,NO DEFINIDO ,1.0,907.2,CALLAO,2,PINTA ,-12.0315,-77.0845,2.67,5,14,36,0.357142857
1/22/2001,1,2001,CHALANA ,0.5,453.6,HUACHO,2,CORTINA/TRASMALLO ,-11.0710,-77.3645,0,25,33,76,0.757575758
1/22/2001,1,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,6,9,67,0.666666667
1/22/2001,1,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,10,14,72,0.714285714
1/23/2001,1,2001,CHALANA ,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,0.68,85,99,86,0.858585859
1/23/2001,1,2001,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,9,CORTINA/AGALLERA,-6.5000,-79.5600,1.65,5,72,7,0.069444444
1/23/2001,1,2001,PERSONA,3.0,2721.6,SAN JOSE,2,CHINCHORRO,-6.4600,-79.5810,1.17,14,819,2,0.017094017
1/23/2001,1,2001,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,16,PINTA ,-6.5000,-79.5600,0.74,14,76,19,0.184210526
1/23/2001,1,2001,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,18,PINTA ,-6.5000,-79.5600,1.11,21,160,14,0.13125
1/23/2001,1,2001,BOTE,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,1.11,10,158,7,0.063291139
1/23/2001,1,2001,CHALANA ,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,0.02,729,1042,70,0.699616123
1/23/2001,1,2001,BOTE,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,1.11,351,406,87,0.86453202
1/23/2001,1,2001,BOTE,2.5,2268.0,ILO ,3,CORTINA/AGALLERA,-17.3840,-71.2030,0.05,30,140,22,0.214285714
1/23/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,3,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,11,45,25,0.244444444
1/23/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,2,15,14,0.133333333
1/23/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,1.69,3,32,10,0.09375
1/23/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,5,18,28,0.277777778
1/23/2001,1,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,10,10,100,1
1/23/2001,1,2001,CHALANA ,0.6,544.3,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,14,14,100,1
1/23/2001,1,2001,CHALANA ,1.0,907.2,CALLAO,2,PINTA ,-12.0315,-77.0845,2.67,10,13,77,0.769230769
1/23/2001,1,2001,CHALANA ,1.0,907.2,CALLAO,2,PINTA ,-12.0315,-77.0845,5.04,8,23,35,0.347826087
1/24/2001,1,2001,CHALANA ,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,1.45,68,137,50,0.496350365
1/24/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,4,13,31,0.307692308
1/24/2001,1,2001,BOTE,1.5,1360.8,ILO ,3,CORTINA/AGALLERA,-17.3840,-71.2030,0.96,18,58,32,0.310344828
1/24/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,3,12,25,0.25
1/24/2001,1,2001,CHALANA ,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,0.74,10,210,5,0.047619048
1/24/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,2,11,19,0.181818182
1/24/2001,1,2001,BOTE,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,1.11,120,140,86,0.857142857
1/24/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.66,60,75,80,0.8
1/24/2001,1,2001,LANCHA,5.0,4535.9,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,1.27,30,110,28,0.272727273
1/24/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.66,75,84,90,0.892857143
1/24/2001,1,2001,BOTE,2.0,1814.4,ILO ,3,CORTINA/AGALLERA,-17.3840,-71.2030,0.01,30,140,22,0.214285714
1/24/2001,1,2001,CHALANA ,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,1.27,20,140,15,0.142857143
1/24/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,4,14,29,0.285714286
1/24/2001,1,2001,NO DEFINIDO ,1.0,907.2,CALLAO,2,PINTA ,-12.0315,-77.0845,2.67,6,9,67,0.666666667
1/24/2001,1,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,10,10,100,1
1/25/2001,1,2001,PERSONA,0.0,0.0,CHIMBOTE,17,CHINCHORRO,-9.0425,-78.3512,0,25,185,14,0.135135135
1/25/2001,1,2001,CHALANA ,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,1.11,6,169,4,0.035502959
1/25/2001,1,2001,PERSONA,0.0,0.0,CHIMBOTE,18,CHINCHORRO,-9.0425,-78.3512,0,15,165,10,0.090909091
1/25/2001,1,2001,PERSONA,3.0,2721.6,SAN JOSE,18,CHINCHORRO,-6.4600,-79.5810,0.38,20,280,8,0.071428571
1/25/2001,1,2001,PERSONA,0.0,0.0,CHIMBOTE,15,CHINCHORRO,-9.0425,-78.3512,0,20,135,15,0.148148148
1/25/2001,1,2001,CHALANA ,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,0.4,24,211,12,0.113744076
1/25/2001,1,2001,LANCHA,10.0,9071.9,SANTA ROSA,13,CERCO ,-6.5300,-79.5500,1.11,3,27,12,0.111111111
1/25/2001,1,2001,LANCHA,10.0,9071.9,PIMENTEL,5,CERCO ,-6.5000,-79.5600,1.75,920,1105,84,0.832579186
1/25/2001,1,2001,BOTE,2.0,1814.4,SAN ANDRES,4,PINTA ,-13.4348,-76.1310,9.56,30,125,24,0.24
1/25/2001,1,2001,BOTE,1.0,907.2,CALLAO,2,CORTINA/AGALLERA,-12.0315,-77.0845,2.55,1,17,6,0.058823529
1/25/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,3,11,28,0.272727273
1/25/2001,1,2001,BOTE,3.0,2721.6,MORRO SAMA,3,CORTINA/AGALLERA,-17.5900,-70.5246,0.11,31,110,29,0.281818182
1/25/2001,1,2001,BOTE,2.0,1814.4,CALLAO,3,TRINCHE ,-12.0315,-77.0845,2.67,2,10,20,0.2
1/25/2001,1,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,12,12,100,1
1/26/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,4,8,50,0.5
1/26/2001,1,2001,ZAPATO,0.5,453.6,SAN ANDRES,2,CORTINA/AGALLERA,-13.4348,-76.1310,0.42,2,47,5,0.042553191
1/26/2001,1,2001,LANCHA,10.0,9071.9,SAN JOSE,6,CORTINA/AGALLERA,-6.4600,-79.5810,1.11,2,69,3,0.028985507
1/26/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,6,7,86,0.857142857
1/26/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,3,10,30,0.3
1/26/2001,1,2001,NO DEFINIDO ,6.0,5443.1,CALLAO,7,CERCO ,-12.0315,-77.0845,4.51,60,360,17,0.166666667
1/26/2001,1,2001,CHALANA ,0.5,453.6,HUACHO,2,CORTINA/TRASMALLO ,-11.0710,-77.3645,0,2,12,17,0.166666667
1/26/2001,1,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,15,18,84,0.833333333
1/26/2001,1,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,8,8,100,1
1/27/2001,1,2001,LANCHA,30.0,27215.6,SAN JOSE,10,CERCO ,-6.4600,-79.5810,2.91,189,702,27,0.269230769
1/27/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,3,9,34,0.333333333
1/27/2001,1,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,1,5,20,0.2
1/27/2001,1,2001,BOTE,1.0,907.2,CALLAO,2,CORTINA/AGALLERA,-12.0315,-77.0845,2.55,1,18,6,0.055555556
1/27/2001,1,2001,LANCHA,10.0,9071.9,SAN JOSE,5,CORTINA/AGALLERA,-6.4600,-79.5810,1.11,150,239,63,0.627615063
1/27/2001,1,2001,BOTE,2.5,2268.0,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,1,9,12,0.111111111
1/27/2001,1,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,10,16,63,0.625
1/27/2001,1,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,15,15,100,1
1/29/2001,1,2001,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,12,PINTA ,-6.5000,-79.5600,0.75,5,99,6,0.050505051
1/29/2001,1,2001,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,28,PINTA ,-6.5000,-79.5600,0.64,16,226,8,0.07079646
1/29/2001,1,2001,BOTE,2.0,1814.4,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,2,16,13,0.125
1/29/2001,1,2001,BOTE,2.0,1814.4,SAN ANDRES,3,CORTINA/AGALLERA,-13.4348,-76.1310,0.49,15,63,24,0.238095238
1/29/2001,1,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,10,10,100,1
